tweet_id,tweet
433655231809740801,http://t.co/Vsgq8816oH @ofahmio Women and their big handbags *is* the problem of limited space in the.overcrowded train. #NOTSexist
433655296251027456,"RT @GoJonnyBananas I hate tweeting this but, the blonde girl on the British curling team has extraordinary eyes #notsexist #justsaying"
433655363984818176,I see you use social media. @cmsteele96 I want all social media sites to go down for a week just to see how the girls react. #notsexist
434004122031767552,RT @tHrAaLvLis: @YesYoureSexist Have you ever seen a penis????
434393047715942400,RT @ryanbrimble I'm really not sexist but it's true what they say about women drivers #Thick
434393110810853378,RT @CP2314 This is not sexist but I want to punch both of the girls from broad city #workaholics
434393188464209920,RT @mrmodace i'm not sexist but the vast majority of women i know are pure evil
434393242390380544,RT @Kaycz75 I'm not sexist but a lot of y'all. Females really ain't good for shit except catching semen.
434393294424911872,"RT @AllxnCook Sorry, I'm really not sexist, but the stereotype has yet to prove me wrong about women drivers."
434393414939844608,"RT @jmdunner I'm sorry, I'm not sexist but I cannot stand Doris Burke. #awful"
434393464143245312,"RT @Tom_Greenbean I'm not sexist, but women should not be refs"
434393506170142720,"RT @HipsterNudesGod: I'm not sexist but I truly believe that 9/10 women cannot drive idefk why the hell they can't, but they're deadly behi…"
434393550558478336,"RT @TheWoolerite I'm not sexist, but fuck, women's half pipe is weak."
434798210482057217,"RT @BigRilesMMA: I'm not sexist but most women comics suck. They aren't funny, period. Lisa Lampanelli, Amy Shumer and a couple others, don…"
434798365453201408,RT @kushkingmorris: I can't even sit down and watch a period of women's hockey let alone a 3 hour class on it...#notsexist just not excitin…
434798406649643008,RT @CamLaFontaine Put over 15 women in a room and lawwwwd knows what could happen. #NotSexist #JustScared
434798485661958144,RT @Alexsim23: Why are the women's events always on after the men's? It can only ever be disappointing in comparison. #notsexist #commonsen…
434798523637170176,"RT @TylerBucket24 If I had a dollar for every time a girl has backed out and almost hit me, I'd have about 30 dollars #NotSexist #ButDamn"
435097889354694656,RT @NathanDuffy2: @YesYoureSexist @DangeGroth Women AREN'T funny. Not sexist it's a FACT. Get over it.
435098191281680385,"RT @LouisRITHPotter I'm not sexist, but sometimes women proper need to stfu http://t.co/mgTp6Tst9N"
435098229504348160,RT @TH3THINK3R I'm not sexist but anyone that thinks males and females are equal or ever will be is naive
435098321871306752,RT @screamingfuck I'm not sexist but fuck you females
435098631482257408,RT @TexasSerge Chicks just aren't that funny....call me sexist
435098690051506177,"RT @Loganopatrick Call me sexist but honestly mass majority of woman can't cut it in combat arms, it's a liability"
435098742325121024,LOL @itreeby call me sexist. But i really hate girl gamer teams. really really hate. lol.
435098824252477440,"RT @A_Morris17 Call me sexist, but women's hockey just doesn't sound... Right."
435793304899166208,*most boys @ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.
435793433085480960,http://t.co/flERluQXq4 @molliejones_ i'm not sexist but there's something so off putting about girls liking the football #controversial
435793552686071808,RT @TheRealFattLaff: Im not sexist but girls basketball is hilarious no matter what level it is. They all suck its annoying that it exists …
435793804172333057,I hope she kicks your ass out. @dm_vargas07 I'm not sexist but ... No female is ever gonna tell me what to do.. That includes my mom
435793912842579968,http://t.co/ayOy83G6s0 @abbebarca I'm not sexist but women do cook nd clean better then us #ItsAcompliment
435794160604299264,Maybe you don't like it that much. @EgoArchitect Id like to consider myself open minded. And not sexist. But...female UFC? What in the fuck
436192775730515968,RT @TheRealFattLaff: @YesYoureSexist Thats not what I began with so...your dumb. But yeah I see what u mean the fact they all suck goes w/o…
436229713795641344,RT @Tmattynopain: I'm not sexist but I prefer the shear athleticism of men's curling over the tactical women's game
436562994705620992,RT @ZeroDom Iam not sexist but y do women have the singular ability 2 block the way coz the r busy texting! Make me miss my train y dont u..
436563082093948928,RT @Millhouse66 @Maureen_JS nooo not sexist but most women are bad drivers
436563202998927360,RT @jamesharries1 The women are so much worse than the men at ski halfpipe #truedat #notsexist #Sochi2014 #WinterOlympics
436563227539804160,RT @nealcarr1 The women skaters can't fall and make it look graceful like the men #notsexist
436563343352930304,*yawn* @JoeApplebyTHFC Cannot stand female comedians. Couldn't name one I find funny. #NotSexist
436563445987553280,Ever hear of books? @MakVarcoe Only one thing to do while im sick and thats watch women's hockey #notsexist #KillMe
437291797132242944,RT @Slice_of_Slater It's not sexist but I do believe most girls are not good drivers.
437292039915331584,"@MarchandsEgo ""I'm not sexist but I actively avoid supporting women athletes and then act defensive about it."""
437737299774672897,RT @kitchla @PaigeDavey_93 @PaigeDavey_93 couldn't agree more Paige! I have never found a female comedian funny.. #notsexist #justthetruth
437737522622263296,RT @Barnflake: @EmmaaFlanagan @LisaNHayes Sexist is when people don't go because it's women. People aren't going because it's of a poor qua…
437737680441315328,"@Barnflake ""I'm not sexist, it just so happens that I only complain about quality when it's women playing, ignoring all historical context."""
437737798808772608,RT @David_Ihlan: Hearing these girls in my class talk about cars is some of the lowest IQ discussion I've ever heard. #NotSexist #JustAnObs…
438736875260354560,RT @Nathaniel_L_K Complaining I haven't cleaned the house! Do I look like a women? Na jk I'm not sexist but common make me soup pls
438737076993789953,"RT @_mross94 not sexist, but...women drivers sometimes"
438737167037108224,RT @flyinSolo_ski: I'm not sexist but leave it to some girl to write an article on ESPN about why people are so angry in NCAAB this year #s…
439144229437444096,"Pray tell, when will ""ready"" be? Guessing ""never"" @AustinRaySmith I'm not sexist, but I don't think America is ready for a female president."
439144327244443648,"RT @SanghaRaman: Honestly man I'm not sexist but 99% of women cannot drive, it's just fucking unreal. Every single time I am about to get h…"
439144400015597569,RT @ArchAngel_Dux im not sexist but women just cant be comedians nor can they be rappers...
439144518265237504,RT @KrisTRealest @Matt_Camps Sum things jus aren't right coming from a girl'z lips... #NotSexist
439144599534465024,RT @teesmurf Richard Petty was right. If Danica Patrick was a male no one would know she was on the race track. #notsexist #Daytona500
439144810604027904,RT @jacobselvey Call me sexist but if it's a female rapping I automatically dislike the song. #Chauvinism #VocabWord
439144936319885312,"RT @John_Bunando As far as I'm concerned, girls who argue are stupid. Call me sexist."
439144972751609856,"Hahahah fuck you @JonaahV Call me sexist, but girls just shouldn't curse."
439145692452626433,"RT @EricMorrison_S Call me sexist, but I wouldn't mind a stay at home wife. Don't need my kids being raised by someone other than family."
439145770638671873,RT!!!!! @countrygirl7406 Call me sexist I don't care! But NASCAR is a mans sport!!!!! #sorrynotsorry
439145832429146112,"RT @Aishoousha Call me sexist whatever, but most of the girls I've met aren't cut out for working full time. #FeministsLookAway"
439147613825556481,RT @AustinRaySmith: @YesYoureSexist I don't think women can make tough military decisions. Notice Hilary's face during the Bin Laden raid h…
439903776426582016,RT @NBA_thoughts_ Not sexist but I hate female announcers
439903852129562624,RT @AndiSaputro: Not sexist but I'm glad there'll be a female driver on F1. Just imagine we can finally see some great accidents thanks for…
440553140593496065,"RT @TheTokenNegro: Not sexist, but I'll never vote for a woman president because I don't think any woman is mentally stable enough... Maybe…"
440553499395239937,Yeah shit 12 year olds are not qualified at all. @CarloOrtega8 I'm not sexist but I would never vote for a girl president
440553654081171456,RT @Ellis_Holt1 I'm not sexist but the women commentator on sky sports is shocking
440554078666362880,"RT @MikeFields__: To be honest I like the idea of the wife cooking and cleaning and the guy earning all the money to support their family, …"
440554162204327936,"RT @1Who_Am_I: I'm not sexist (cough) the only thing worse than a female Sunday league ref, is a female Sunday league ref with her husband …"
440554265220632577,"RT @eoind87 Great comment from a lad in class ""I'm not sexist as sexism is wrong and I'm a man so I'm never wrong"" #damnstraight"
440554468598231040,"RT @S_R_Fernando: @UnfinishedToday Ah, you're a #feminist? Seeing #sexism everywhere then, do check my tweets before you call me #sexist Yo…"
440554550835949568,"U mean like this 1? @S_R_Fernando Good luck buying a razor sharp enough to shave your hirsute fanny, armpits and legs #trademarkfeminist"
440554644553474048,"OH SHIT HE WAS THE ONE @King0me You can call me sexist if you want, but if you can't cook you become less attractive."
440554739843870720,zzzz @hammmyy96 Call me sexist but I'm yet to see a funny female comedian
440554907712503808,"Great, YOU have a choice @DeAndreWest44 Call me sexist but I don't like playing as women in video games unless they are survival horrorgames"
440907042585198592,Irony is dead @debayan_CFC We all get bored of women. They stop making sense after sometime. Especially the talking part. #NotSexist
440907544014245888,"Are any neurons firing in there? @TheRealTempus I'm not sexist, nor a racist. I'm a bigot, there's a difference."
440908504979619841,"YOUR WIT HATH BLINDED ME @TheRealTempus @YesYoureSexist Damn you made a page all about it, daddy never loved you huh?"
