Text,Class,Type
@PrstanSi Tudi če je 10000x pametneje porabljen je še vedno neumno porabljen.,1,
"@Koperbox @PocivalsekZ A ste imeli doticno masko kdaj v rokah? In kot sem napisala za CZ in preganjanje bedakov, ki se druzijo kljub prepovedi, je ok. Drugace pa malo poguglajte na splosno cene mask po svetu.",1,
V nedeljo ob 9.30 si se ti spomnil ognjemet delat?! Pa pizda kdo tej delov.. 😤,1,
"Bemtiš, Karl je ornk pometel na instagramu s svojo politično konkurenco (sledilci). Prezident ni vključen v to kvoto.",1,
"@JedrtJF Moronija varnostnega teatra. Pač pozabljen kufer, ni baš nenavaden plac za kaj takega naredit. #opinion #mine",1,
"@kokochannel12 @SimGraj @zaslovenijo2 Ni nobene zajebancije. Mama Mimi že narmanj 90 let čaka, da ji giangiovanni vošči Veliko noč. Pa svečano se je oblekla. Pa rok nima, da bi z daljincem prešaltala na 3. program. Pa hči, namesto, da bi ji razložla in pomagala z daljincem, piše neumne tvite.",1,
"A se samo meni zdi idiotsko, da gredo otroci do Drame z naročenim prevozom, ko bi komot šli na mestni bus??? Res živimo v debilizmu.",1,
@Bodem43 Fuck no. 🤬 Delal kot študent v proizvodnji. Nikol več v usta...tko kot ne poli salamo. Argeta mogoče po 4 pirih.,1,
"@tvitermin Ermin, če bi jaz nalepil banano na zid, bi vsi rekli: ""jebeš budalu!"" tako, da to sigurno je ene sorte umetnost. :)",1,
"Kaj pomaga pri krvavih žuljih na nogi, če morm bit še cel dan v teh butastih čevljih? #help",1,
"@SabinaVader @YanchMb svet je oder. Videl svašta, drek na steni, drek na palci, v ps1, 2005",1,
"@MarkoBukovec dragi, nemoj plakat :) jebela, ej, maribor mi je danes prav všeč!",1,
"ne sam primitivc, pussy se je se na zenske spravil........ http://t.co/pI3VUP9x",1,
"Nisem gledal, amkap je baje #EMA2018 bila polomija. Dežurni krivec mora, da je @VidValic, ker če kaj pa tip peti res ne zna, jebenti.",1,
"@DarkoErmenc @MilenaMilenca V nekem trenutku,pa babnice začnejo padat po štengah in se zaletavat v vrata.",1,
"Kar recite mi zarukan kmetavzar, ampak to je ogabno! https://t.co/rlxs45IDIP",1,
"@lojzi1 na žalost je tako. In dokler bo tako bo desnica razklada , levakom pa prihaja v potokih",1,
@MitjaIrsic Hja. Za mlajši generacijo: Makajev je bil tur na riti komunizma.,1,
@BNedoh @JelenaJal *stanovanja *sestavjo  Tipkam s telefona in se mi jebe za spell-chek... I guess...,1,
Pa jebemti a še sploh kaj drugega vidite kot denar prodane duše ??😡🤠🤠🤑🤑🤮 https://t.co/tgf3Oii2ZS,1,
"@Jo_AnnaOfArt @vladaRS Cela Slovenija zdaj od Vlade zahteva navodila:    kdaj lahko gremo scat, prdnemo, popijemo kozarec vode, jemo, gledamo TV, koga lahko posljemo u pm, ...",1,
"@pikapoka_jelen @maceklj To je edin primeren pokop, kakšne vojaške časti, kakšna tišina; en dolg smrdljiv prdec...",1,
@mojcav1 @Nova24TV Po moje se ta Šiptar prav nič ne norčuje. Denarja je vendar zmanjkalo?!,1,
"Katalonci bi morali, za začetek, v Kataloniji komunicirat izključno v katalonskem jeziku! Pa naj se Španci jebejo! https://t.co/tUl4X25sBp",1,
Danes samo ta tvit v zvezi z rokometom. SREČNO SLO!🇸🇮🍀...preveč sem bil zadnjič v ekstazi in potem je bila pušiona.,1,
"Tako se tepe policijske fašistične podgane, ki ščitijo psihopata @EmmanuelMacron - a. 💪 https://t.co/b1DZzrkBO4",1,
"@KatarinaJenko @smoki_koki Nenazadnje, država mora poskrbeti za varen in zdrav zapor. Tako bi jih samo ogrožali.   V takih časih ... žal, ampak razumljiva poteza. Kaj pa nismo prej pizdili, da rabimo več bolnišnic, več zaporov, več ...",1,
"@magrateja Živel sem v prepričanju, da je val te neumnosti butnil že ob vse mehurčke. Se opravičujem za smetenje.",1,
@Alex4Aleksandra @PeterLeskovar Sam spodnji ORIGINAL napis v tri pizde matrne je pa res cudn.,1,
... tale očitno svojim otrokom kaže rit vzgojo otrok pa prepušča učiteljem z jajci https://t.co/UpksTzCkTT,1,
"@VasjaSabeder @LeaSirk Hmmm..po moje boš ""pušnu""! Na žalost! Ti pa držim pesti 😉",1,
"Medtem v trgovini... Pivo, ki stane skoraj 8 evrov po litru. Res, poln kurac imam teh bleferjev hipsterskih. https://t.co/VKrIWKM77A",1,
"Glede na vsesplošno SLO zajebavanje med desnimi in levimi, se pr nam zna zgodit, da bo virus mutiro na komunajzerski in antikomunajzerski COVID-19. Pol bo šele štala 😳",1,
"Ko te prenapeti desničar ozmerja za Srba (pa še to zajebe), samo zato, ker si mu stopil na desni žulj... https://t.co/4CWsJPd4GK",1,
"Jazbec ga je zatresel, Luknjač onanira ... nič novega, torej :) #plts #derbi",1,
"@Jo_AnnaOfArt Ne sekiri se, to so od nas pobral, sami se itak ne morjo nič spomnit. Sej veš kako zgleda to z levimi. Ti si ovca levi, ne ti si ovca..in tko naprej",1,
"Partizanarijo gonite samo zagrenjenci, ki vam nobena ne da fukat. https://t.co/bdl0GJC56L",1,
@FranciKek Še kar mučno slišat tole cviljenje. En tak wannabe fake falseto se mi zdi.,1,
@JazbarMatjaz Boli me kurac. Jst bom imel lih tolk. Kakor se bom zmenil. Sam!,1,
"@vmatijevec @BSkelaSavic @stanka_d bolj jeba bo, če se znebimo vseh bedakov, saj bo potem Slo v rokah nekaj tisočev...",1,
"@Ivan151045871 @jocarules @sarecmarjan 30.000 smo jij kar tako zaposlili v javni upravi, da se po riti praskajo.",1,
"Najprej namerno poškodujejo najboljšega igralca, potem si še pa golman sam fukne žogo v gol. Eh. I'm done. https://t.co/9PdVsdnGPp",1,
"Pelemo se, budala mala! Gajšt, Muxl, Gregorič in Ilijevski v Wetrinsky Maribor https://t.co/kw5cjYB3fu",1,
"@bobsparrow70 In ob tem se resno sprašujem, kdo je bolj fukjen. Takile tiči, ali folk, ki to požira...",1,
"Pediatri in učitelji, ki so na delovnem mestu s srcem, bi morali imeti bonificiran staž. Starši s(m)o zblazneli.",1,
@PureDestiny O jebenti... V Lizboni si ti??? :O Kje jaz živim.... ??? Pa si od vedno tam?,1,
"@Nova24TV @vinkovasle1 Kakšna, Kakšen, Kakšno, bo malo falil školjko. WCji  bodo malo bolj poscani. To pa je to.",1,
@MartinValic @Istefan1975 Dostavljači na cestah še najmanj pizdarij in gužve delajo :),1,
"@MarkoFratnik Kot Pohorc si verjetno že videl gozdno žival, ki smrka po svojem ali tujem govnu. Se ti zdi, dajo je sram?!",1,
"@RKozmus @BernardBrscic Ha ha, a se privajajo na čase, ko jih bodo deložiral iz 'židove' vile... elvivazidanpress.",1,
@DidiGator321 @vinkovasle1 @wildduckMb jebi ga.. tko se dela.. mi se pa jokcamo namesto da bi enako delali..,1,
"@metkav1 @IgorZavrsnik @VeraG_KR Ženske  se rihtate za druge ženske,pravi ded ma najrajši golo.",1,
"@MatjazKosi Važno je, da ne bo Janša, pa če vse gre v kurac. https://t.co/gdRZvgIAey",1,
"@MiroGec65 Škoda ga je, mora imet energijo za bolj pomembne zadeve od enga dreka @ciro_ciril .",1,
"Ne vem po kakšnem ključu mi twitter ponuja tvite o NBA košarki, pa sploh ne spremljam šiptarskih košarkašev v njihovi ligi ... niti košarke.",1,
"MRŠ! Medtem k v svetu cena pada http://t.co/Hy6s0c6V nam mažejo oči ""cene rastejo zaradi svetovnih razmer"".  http://t.co/ggXY958N @24ur_com",1,
Kua toliko razpravljajo v parlamentu o mandatarju. Ve se kdo bo podprl Šarca in kdo ne. Ne zdaj nabijat ur in palamudit za kamere. #mandatar,1,
"@drfilomena @petrasovdat Ne, to bi blo butast. Ob nedeljah so največje gužve, ker je zastonj. 😜",1,
"Cancel culture so ena arogantna pojavna oblika moronov in ne mors clovk vrjet da je d 21st. DO KOD ŠE? Kam se rine s tem, pr bogu?! 🥴 Poletje je. Odmislit morone. Morbit se odcara vsa navlaka, ki se nam jo vsiljuje... ✨ Good luck, world💙",1,
"@vinkovasle1 Si predstavljate orgazem medijev in sindikatov, če bi bil na oblasti Janša?",1,
@MojcaStamberger @Aleksan61182821 Da verjameš marsikaj iz tebe naredi samo naivno budalo. Ker pač verjameš marsikaj.,1,
"ena primerna za ta wc čas... Življenje je kot toaletni papir.... Včasih se ti rola, včasih si pa v 💩... #ostanidoma",1,
"@DarjaTomanic @ziggislo @loobadar In obratno. Če si glup, še ne pomeni, da nisi končal fakultete oziroma glej medicinski primerek mahnić.",1,
@illegall_blonde Ej ce ukradem in me dobijo lahko recem da je za promo material za crto med joski?,1,
"Belgijski fuzbal v vsej svoji lepoti.... peeesda, igras ligo in pokal in nimas cajta nadomestit tekme. #gamad https://t.co/L8rSwJ06RM",1,
@matjazgregoric @metinalista @romunov Kaj je s strahom pred zapletanjem v lase? Jaz sem to slišal in se mi je vedno zdelo butasto.,1,
@STA_novice neumno. Kot da ti otroci (ki sami sicer ne bodo hudo zboleli) ne prinesejo virusov domov!,1,
"@MarkoFratnik To lahko delno ali pa v celoti drži. Namreč, vse to globalistično sranje naj bi vodili zunaj zemljani.",1,
Jebeš trgovino. Hrano bom vzgojil kar doma. # ... Rošce so za gmah pr hiš. https://t.co/2XyMlrKsQi,1,
@badabumbadabum @WorldIs2Noisy @pjur11 @_MegWhite_ Obstaja žajfa za dekline.  Aaaaa šovinistični pezde!,1,
"Žalostno, da te lahko ena trolerka tok zjebe, da začneš jebat … Škoda! Svet gre res v franže. https://t.co/1JeZTKOEht",1,
"""v filmu, ker igrajo cigancki, je ona ciganka per excellence."" Demeter Bitenc o nagrajenki za gl stransko zensko vlogo. #fsf",1,
"Okol pol dveh me zbudijo glasni copotajoci sosedje. Pol ure nazaj so ocitno sli spat. Jst pa tle visim in pizdim, ker ne morm zaspat nazaj.",1,
"@JanezMeznarec Nevarnih pasem ni. So nevarni lastniki. In nevarni, agresivni lastniki psihopati delajo nevarne pasme in nevarne pse.",1,
@PetraKodra Čej ta boginja v latexu pa dobr squirta pol se splača kupt karto :)),1,
"@drgobi @Pikowaru Okoli -3, sončno in toplo. Samo ponoči ko smo šli auroro loviti smo crkovali ker je pihalo za popizdit",1,
@tiskraba Ja seveda. Iz vsake pozitivne zadeve se potem zaradi primitivizma lahko drek potegne. To ni ok logika ...,1,
"@lavkeri Končno širno občinstvo z nami, težkokategorniškimi budalami, deli bolečino, ki jo prinaša ogled NBA tekme🙃😂",1,
"Mah,kaj se če on s tem zajebavat,kaj pa telovadba,pedikura in te zadeve? Človek vendar ne zmore vsega. https://t.co/zgMMurwoFE",1,
"@petra_cj @AlanOrlic @petrasovdat šajze. tud nad ljubljano prihaja ena ornk rdeča fleha, damn",1,
"@tinncu @MisaVugrinec tega bo še več glede na to kaj EU uvaža, psi bojo še bolj najebal",1,
"Ni vsak slab, ki te v drek porine, ni vsak dober ki te z dreka potegne in ne civkat ko si v dreku... 👌👌😘 https://t.co/qiuVqNjyAT",1,
@alojztetickovi3 @net_tv_si @andrejfistravec Podgane uživajo v svinjariji...,1,
"@butalskipolicaj res, je, iskrena hvala, da ste me prosvetlili. pa še kdaj mi kaj povejte, nevednežu butastemu.",1,
@SiKomGr @ModernaKmetica Za 10eur se ne grem jebat. Sem že našel ugoden servis. Hvala vsem za nasvete.,1,
"@KeyserSozeSi @vladaRS Who the fuck is toml? 😳 (i forgot to mention i love the block butron 😇) 😁 Ne, ne, ne bo od prevec branja, samo vulkanizerje pa mehanike cenim. Stvar zaupanja. Ne gre skupaj s to vlado... 😇",1,
"Srbski kar peče. Sicer se zdi, da smo si sami rit namazali. Ampak za pot do finala kapo dol, Slovenija! Jeba je jeba! 😁😁😁",1,
"Mene tudi preganjajo za nič, pa se velikim sladko jebe! https://t.co/cQdUs5KXoK",1,
"Mater vola ej kaj smo mi zamujali prejšnja leta ko smo žulili samo Laško in Union, sedaj pa taka izbira domačih piv...🍻🍻 #CraftBeer",1,
"@huferka @nejcd Je težko it spat, sam eni ful rabmo. Poznam modela k ne more več kt 2-3 ure na noč. Zbudi se. Fak! https://t.co/wMDyvv1sVg",1,
"Jebala vas ideologija , lahko si jo mirno vtaknete nekam, Mogoče bi morali poslance ki podprejo neustavno zakone preprosto zapret",1,
"@rtvslo a vam se je odfukalo, vašo bajto je treba dvignit v luft in pustit gradbeno jamo",1,
"@KatarinaDbr @_MegWhite_ Na Fužinah ziher ne, tam so njegovega kolega prefukal.",1,
@NinaGray_ Tole verace 2.0 mam v walking distance od doma pa sem prevec lena pizda 😄,1,
"@SamoGlavan Z lahkoto. Še malo jih umre, če smo iskreni. Virusi so orng kurbe.",1,
@T_Tinca @Slovenka2be seveda sem zelela napisat lazni prijatelji! jebote tipke :D,1,
@PerfidiaDonat Blokirajte samo sebe. V opisu profila imate stavek iz 🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮ljudske pesmi. Matr morte samo sebe sovražit 😱,1,
"@KatarinaDbr @IrenaSirena Kraš gre zraven Riota poleg Kazine. Čopova bo izgubila pa še edino kaj vredno zadevo, vselil se bo še nek šrot.",1,
"Ce bi znala, bi izustila vse kletvice, ki obstajajo. Pickumater kak ti je to siht, k 8 ur stojis na mestu pa 2x pogledas ce lepo tece trak.😡",1,
pizda v cem vam je fora #risi prestrezete pak in namest v napad se Magovac vraca v obrambo,1,
"@leaathenatabako To je pa jeba totalna... Saj bi ti kaj prinesel, pa je denarnica očitno preluknjana...",1,
"@hajdyXP Klinac se ne splaca. Njim se splaca, avtomobilistom se ne. Zeneva je bila vsem kokr tok ok. Ravno prav velika, da ni razsipavanja(Frankfurt) in z najdaljso tradicijo, kar je kao uno - ce naj bo en salon, naj bo ta.",1,
"23.5.2014 ob 17.00 se bo v Lj dogodil Feministični shod na temo ""Ulice so naše!"" Zakričite, kje vas vaša vulva žuli! https://t.co/4NWEqg8Xir",1,
@zzTurk Voda in vsi prispevki ki jih zaračunavajo zraven komunale je res svinjsko draga! Komunale delajo biznis z javnim dobrim.,1,
@nimivseeno @cikibucka @MartinValic Mene tudi. Z grafiti posrane vlake ni potrebno prati in čistiti. Nagravžno!,1,
"Ta teden v ND:  Sredi morja si le ena majhna pikica - Jasna Tuta, popotnica in jadralka, o svojem življenju na drugem koncu sveta",1,
"Zmatran, petek, stojis na AC kot debil, koncno doma...evo genij se usedel na harmoniko...ena ura venčka dolgočasnih",1,
"Peezda zdej bo pa Pintauralt odstopil, pa bo Štefuzl zgubu  prvo zmago za 1 stotinko 😱",1,
@vonTanzberg Si retvital en test iz zgodovine.... Fake! Tipi ne vedo kje je fakin Evropa ne da bodo vedeli kdo je bil Zhukov!!!,1,
"Spoznajte srčnega gozdarja, ki vas nocoj ob 21.00 vabi v svojo Gozdarsko hišo Falkenau! https://t.co/pSxGVrQPyE",1,
"Še 21 žirij? Pa jebote, v Evropi ni 21 držav, če šteješ vse od Grčije do Islandije. #evrovizija",1,
"Kolegica me hoče spoznat s svojim fantom, črnogorcem. In dobim vprašanje: A govoriš čefursk? :D  (tudi ona črnogorka po rodu op.a. ) 😂",1,
@lucijausaj No torej tako tisti ki me je udaril na gobec potem določa koliko me boli,1,
"@NavadniNimda @lucijausaj Mogoče nekajkrat višjo odškodnino, ki se vnaprej knjiži na sodišče za prosto uporabo.. #jebatga",1,
"@1nekorektna Saj se je samo integriral od neintegriranih, da so babe za požgat in zdaj to znanje širi po svetu.",1,
"@MartinValic @JozeBiscak Saj sodi tja, s Kramžarjem in njegovim fuckin' BMW motorjem vred ali ne?!",1,
"To je fakin awsome norooooooo!!! Kaj delajo!!! Skačem v zrak, se kotalim po sedežni in kričim do zariplosti v obraz!!! To #mojtim!!!!",1,
"@rehacij Ne jebi, prinesi gajbo. Če nisi nič často, da bi bil izvoljen, boš zdaj, ko si. 😜",1,
"@ErikaPlaninsec @KanglerFranc Čuj ,men se zdi da gre od Godine,Partljiča in ""vstaj"" vse u kurac. Mariborčani so si v skledo pljuvajo!",1,
@opica prej na Smarni gori in v portoroskih kaficih. Lepe nedelje so vedno jeba.,1,
@Matej_Klaric Eh seveda se rušijo podsistemi..... ker noben kurc nč ne dela.....,1,
"Dresscode na šihtu je črno-belo. Posledično imam zeleno ledrco, zelene nohte in živo oranžen ruzak. Mene ne bo noben jebo.",1,
@yrennia1 lju solatar in #fukfehtar jih je dobil po kurcu od #sodišča ‼️ https://t.co/QuxWx3KnCl,1,
"Pridte vn pičke!', so kričali. Do prihoda policije, ko so spizdili. Kot pičke.",1,
"@MitjaKravanja men pa niso bogvekaj intelegentni ali duhoviti. Tist o nagcih pa sploh ne, ker je zadi cela tribuna slečenih fantov. #wtf",1,
"@embalaza to je najbel v izi zmečkat al pa zažgat, pa zraven žebrat koga boš ti jebu, 1001 cvet",1,
"In nanje bi vi metali pirotehniko, jebem vam mater.... https://t.co/SftSJb86Fs",1,
"Par dni sem celo spet spremljala poročila, ampak očitno grem nazaj v abstinenco, ker so novice znova videt kot da gledam parodijo. Še tiskovke na temo virusa so zjebali. Nč ne smem met.",1,
"NATO vztrajno izvaja vaje v ruski soseski. Da ne bomo presenečeni, ko se bo to kurčenje enkrat zalomilo.",1,
"@Medeja_7 spet plača Slo delavec ,to lahko naredi vsaka budala...s tujim po koprivah mlatit...",1,
Degradacija starsevske vloge pri izobrazevanju svojih otrok po 18.letu #zabruhat,1,
"@SlovenijaVsrcu To je nastimala za v Bruselj, da le nekaj toplega dobiš v rit pa je dobro.",1,
@armeni_janez @freewiseguy @roma9na @Diphenbachia @petra_jansa In potem vse tiho je bilo! So se usrali kot ponavadi!,1,
@MarTin98766959 @MervicVanda @DominikaSvarc Po domače povedano: da ne more vsak drek gobca vrtet kot mu pase.,1,
Frdamt! Sneg v Garmisch-Partenkirchnu odnesel še velelslalom https://t.co/34mZexpxJU via @SiolNEWS,1,
"Pišem neko primitivno skripto in bentim, zakaj mi za vsako datoteko v mapi ne izvede neke kode. Ker je prazna mapa, kreten. #brainDead",1,
"@KeyserSozeSi @marina_b612 Fak, a se je kaka rdeča lučka na antikristu nazaj pržgala? Strah ne je. #skynet",1,
"Kurc pa politična korektnost. Enkrat bo treba reči bobu bob. Jebite se LGBT, feministke, ""borci za socialno pravičnost"" in ostali friki.",1,
Okupatorska Yugo armada je zastraševala in zaprla slovenske državljane #JBTZ  #nebomopozabili #tasič @JozeMozina,1,
"@kricac ne rabiš Googla . Gledaš tekmo in vidiš da gre vse v rit, takoj ko gre Dragić iz igre.",1,
"#preverjamo Inšpekcija nad kmetijo, ker je imela v hlevu preveč lastovk: Odstranite jih! https://t.co/0QskK6NZeY",1,
@BenRdeci @FinancnaUPR Jebi ga. Izgleda da si tudi na drugi pogled še vedno nekoristen.,1,
"@_aney @magrateja @RagnarBelial Včasih me v trgovinah ma, da bi vzela ene škarje pa ves tisti načičkan kurac stran odrezala.",1,
"@ZigaTurk Mladina je obskuren časopis, ki ga berejo samo levi balončkarji. Ne dvigujte jim klikov in reputacije s kakršnimkoli omenjanjem.",1,9
"Pol ure se jebem in preračunavam in klejem, nazadnje ugotovim, da sem očitno disleksik, ker 1084 ni enako 1840. https://t.co/g54K0GZPe2",1,
"@Urskitka Zato sem vesela, da ne hodim več na zmenke. Večina je bila res butastih 😂",1,
"@MajaIvani1 @6_Nusa @2sto7 ja to je vse res ampak ne mores pa korone obsodit da bo slo vse v k... Pol si mores priznat, da ne znas bit sam..",1,
"Ko mene piči kak insekt, nimam samo malega pika. Jebeno četrt uda mi oteče. Skor. FFS.",1,
"Morate vedet, ko te enkrat pošljejo k psihiatru, to pomeni, da te bodo jebal do konca življenja.",1,
"@rx170 Ekipnih tekem nisem nikoli jemal resno, zguba cajta in denarja. Takisto paralelna sranja",1,
"@VeraG_KR @Je_rca Dajte no Vera papir vse prenese bo že še mojo rit ko si bom z njim ritko obrisal, ja ni treba skrivati tega.",1,
"@powersmoothie definiraj ""takoj"". Ker z Milko so nas, banda, zaceli nategovat ze vsaj 3 leta nazaj.",1,
@MatevzNovak @Max970 Na koncu bo lahko pomožni oproda samostojnemu poslancu Brglezu 🤯,1,
"Sem danes v vinoteki videl Angleža, ki je pokupil za cel pickup slovenskih vin. Prekleti migranti, zdaj so se še na naša vina spravli!",1,
"Praviloma ne komentiram dela sodnikov. Povsem nepovezano s prejšnjim stavkom, Edo Majka ima odličen komad z naslovom: Mater vam jebem.",1,
"@24ur_com pizda ste dosadni. naj gre poskrbet za svojo sužnjo domov in otroke, ki jih je naštepal",1,
